,title,desc,date,datetime,link,img,media,site
31,"Milwaukee County Parks are in peril, and money to save them is disappearing",bookmark_border,Feb 16,,news.google.com/./articles/CBMib2h0dHBzOi8vd3d3LnRtajQuY29tL25ld3MvbG9jYWwtbmV3cy9taWx3YXVrZWUtY291bnR5LXBhcmtzLWFyZS1pbi1wZXJpbC1hbmQtbW9uZXktdG8tc2F2ZS10aGVtLWlzLWRpc2FwcGVhcmluZ9IBeWh0dHBzOi8vd3d3LnRtajQuY29tL25ld3MvbG9jYWwtbmV3cy9taWx3YXVrZWUtY291bnR5LXBhcmtzLWFyZS1pbi1wZXJpbC1hbmQtbW9uZXktdG8tc2F2ZS10aGVtLWlzLWRpc2FwcGVhcmluZz9fYW1wPXRydWU?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/QXZjUZAWVi_5V-CzFCBhL7CWNNgaRvXhppHHqNfzmePOgSk912IrN2TnmB2YcLIvTRj1gPLuw8RD_ug25IcvrpRE14LzX-IdQzorGdEIlnEk5hh78-iehugBVTrT3PQNhrAd0FN_noq58Oj6Z8R83tfP4kQOcg8zfjgbLomMOa5MuO1v0OmgS2oTr67-NReG7MxDz64cE6fuTVpKZsMSuvYbdAEfu6yRS0vgV3yna7a7G8VzvFimynXVKYMDVGll4y6q2DvN5ZtmasZDNOL6jSByCXQ-_O4JqtMJ4YtHqSFnn1tXXVuPOnOCY-FO7aJe8kA7gkDuu2Iu--ZRHX9G4ZVoV0Bi6QmmKDdAyYu7KbY=s0-w100-h100-dcHTCMbSUI,,
32,Inflation Could Help Wisconsin Senator Ron Johnson's Chances of Re-election,bookmark_border,Jun 23,,news.google.com/./articles/CBMiT2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vZ3JhcGhpY3MvMjAyMi1pbmZsYXRpb24tcm9uLWpvaG5zb24tc2VuYXRlLXdpc2NvbnNpbi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/B45Q5BrosBce9PmocEEZN6i6SGrC_Iy3xctKjKy4mSpkVIRwIdCgA5QmVlIa9c6NXuUMHqNoJhZFASaseSroMIB9T5qjoToSYiQffV36gCzEaDXl_jM8hMMBqV7Znv1I_fxI7SHAjw=s0-w100-h100-dcAbAI,,
33,"A Brief History of Economic Crises, Crashes and Recoveries",bookmark_border,May 5,,news.google.com/./articles/CBMiYmh0dHBzOi8vd3d3LnRoaW5rYWR2aXNvci5jb20vMjAyMi8wNS8wNS9hLWJyaWVmLWhpc3Rvcnktb2YtZWNvbm9taWMtY3Jpc2VzLWNyYXNoZXMtYW5kLXJlY292ZXJpZXMv0gFoaHR0cHM6Ly93d3cudGhpbmthZHZpc29yLmNvbS8yMDIyLzA1LzA1L2EtYnJpZWYtaGlzdG9yeS1vZi1lY29ub21pYy1jcmlzZXMtY3Jhc2hlcy1hbmQtcmVjb3Zlcmllcy8_YW1wPTE?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/vPmGGTMDs08mxe3NwmBL73i1w0g1VVPJdN-Tfpc5A0_1TGu2EAve6IcUaEOmRN9HAdEuMppHIqE12x148HFmaYgIggqpcjEA5VgX1OwtYsFXFgn2D_1oyI2lIR1xweRURVv9Yu6Z4oHAuQ7-LyxHLnq3jawq5gWpqMFwbVkNqhhqziu9l8QuKacGm2g=s0-w100-h100-dciXGY8yhomgwC,,
34,Wisconsin's 988 Suicide and Crisis Lifeline sees 6K calls in first month,bookmark_border,Aug 23,,news.google.com/./articles/CBMiWGh0dHBzOi8vd3d3Lndwci5vcmcvd2lzY29uc2lucy05ODgtc3VpY2lkZS1hbmQtY3Jpc2lzLWxpZmVsaW5lLXNlZXMtNmstY2FsbHMtZmlyc3QtbW9udGjSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/7ghypr_BkuMXEhFG_3wnDlHuVqWDhMAPTB3FGQai6k1QQJtbNuqAbxRcyeWZBP6D4zImj1TVDbOIcDfUhHJKQHSTlmVlKiOz9O96AimzFd9e1Kki8dAX8tWZY_BgzxE5Y9FwXPS0Q3wsdpW5uT_2CZCx7p9GdVnzqR2m=s0-w100-h100-dcEQKOMYUL,,
35,An investor's guide to the mid-west and central north-east states of the US,bookmark_border,May 23,,news.google.com/./articles/CBMiX2h0dHBzOi8vd3d3LmludmVzdG1lbnRtb25pdG9yLmFpL2ZkaS1kYXRhL2ludmVzdG9ycy1ndWlkZS1taWQtd2VzdC1jZW50cmFsLW5vcnRoLWVhc3Qtc3RhdGVzLXVz0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/ozr8wU0p0_bqEcUat5AipRkSthkjGHlT9dZfWdwOw8IbNy7GUOxRI8rqq7fRo3TsYrY0xqSiS6ufD9awoBG9pNRr_bhz-IydmtZ1VY5VxbWYDlyNtykyZjkKOFqTnh8RRGSUOOXRRsyGq1wpCVhVkegndx-jprDyLg=s0-w100-h100-dcAYAO,,
36,Borsuk: How a Wisconsin school district found new life after a financial crisis,bookmark_border,"Dec 14, 2018",2018-12-14 00:00:00.000000,news.google.com/./articles/CBMihAFodHRwczovL3d3dy5qc29ubGluZS5jb20vc3RvcnkvbmV3cy9lZHVjYXRpb24vMjAxOC8xMi8xNC93aXNjb25zaW4tc2Nob29sLWRpc3RyaWN0LWZvdW5kLW5ldy1saWZlLWFmdGVyLWZpbmFuY2lhbC1jcmlzaXMvMjMxNTE0MjAwMi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/zR80g2DHx0mE_fzUuJNMDgh1CaQJDZKHNGjQUzP0d4lcZf-beU_rVvx4vIuXZm8zNaPa7Wq1_Adpn-yOwYWUWcV7T5dl37r79UJQQb4p0NnWT8fEdGOYW3yOe_2HPs7QFs0S7HXK45F_wxUr_jWRnRGvZa3CZQ4F3Q=s0-w100-h100-dcAZCQYLoF,,
37,America’s crisis of democracy has already arrived,Opinion,Aug 11,,news.google.com/./articles/CBMiXWh0dHBzOi8vd3d3LmJvc3Rvbmdsb2JlLmNvbS8yMDIyLzA4LzExL29waW5pb24vYW1lcmljYXMtY3Jpc2lzLWRlbW9jcmFjeS1oYXMtYWxyZWFkeS1hcnJpdmVkL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/tDRyf490ldbqa_sonOtikWgnz_BLndC1iZPaVT7kFIAmgNF7_z_iInMBAVO2LBLSxyajs3cnkmW5E6CK6cOz-XDKINTX-VWuy7B2mXncog-JtNqfl9h4kR-ZzREdvrij5FFdWjqnsJ7euwsLeKUuWTUjlZX_Rqv7I6MTDqIzfGneGSsHbMoGPBZbCAPuj4M9r5FcHiezAIZDX2zbZUQwqs-mXMYhpTU=s0-w100-h100-dcAbCQJr4F,,
38,Keeping the dream alive: Entrepreneurs turn to alternative sources of capital - Milwaukee Business Journal,bookmark_border,Oct 28,,news.google.com/./articles/CBMibGh0dHBzOi8vd3d3LmJpempvdXJuYWxzLmNvbS9taWx3YXVrZWUvbmV3cy8yMDIyLzEwLzI4L2tlZXBpbmctdGhlLWRyZWFtLWFsaXZlLWVudHJlcHJlbmV1cnMtdHVybi10by1hbHQuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/MTHvwe7jkTi2giGZlvToz-EE1P-r35Fa_BxvVuec-GGOHG45cczsuDJMfvu_e_yjZ3Az9Ym-cXTSRlg08TRLrMJ4JpvxoXqkejsZrkLuL_8w2tZzJl6vDrD-qvThb53F1pEDPefzLboQwQ=s0-w100-h100-dcKWWMziUH,,
39,Act 10 Savings Tops $15 Billion Since 2011,bookmark_border,Mar 11,,news.google.com/./articles/CBMiUmh0dHBzOi8vd3d3Lm1hY2l2ZXJpbnN0aXR1dGUuY29tLzIwMjIvMDMvYWN0LTEwLXNhdmluZ3MtdG9wLTE1LWJpbGxpb24tc2luY2UtMjAxMS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/s-76RjhgpEtLNVlHiMJaLcXiKjd9Riq3UcqFAhFAnIqulYf4QpBgs6E3BRizEpRr4LDlNN8VT_Nz00TaYrMSVMloFGE28Wl9qoriiHKDINm8oJjT8YLGDaHozKJyEz_w3FRwilo=s0-w100-h100-dcAQSIroUN,,
40,Here's How the Inflation Reduction Act Will Help Wisconsin Families,bookmark_border,Aug 10,,news.google.com/./articles/CBMiaGh0dHBzOi8vdXBub3J0aG5ld3N3aS5jb20vMjAyMi8wOC8xMC9oZXJlcy1ob3ctdGhlLWluZmxhdGlvbi1yZWR1Y3Rpb24tYWN0LXdpbGwtaGVscC13aXNjb25zaW4tZmFtaWxpZXMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/gGZXn5xbxiuMku1Yuv99kG0OtzoaUJ3SbG8K7hY4Z53_TIAAfPlcJQ_MModpkom2y2wUAk5-fHD4pa3BF2X3sh2Jv6pvAv19uq5FChzE89RC5KE8PwcRW5ERJZZBohFLCSjjSfxJUUrc16wi=s0-w100-h100-dcjWKQpi4H,,
41,Wisconsin received $31M to combat the opioid epidemic. Those funds are still in limbo.,bookmark_border,Aug 31,,news.google.com/./articles/CBMiXWh0dHBzOi8vd3d3Lndwci5vcmcvd2lzY29uc2luLXJlY2VpdmVkLTMxbS1jb21iYXQtb3Bpb2lkLWVwaWRlbWljLXRob3NlLWZ1bmRzLWFyZS1zdGlsbC1saW1ib9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/xuhkvq6d91n8Nk75tQ8ul09oxBo5UcKXUcZylXa4stix5sA6Ias9ei7krwLgxiaZKoep47jdQldFrkXUBIyvLoV7DwOWPxfrjvffsILbVgd2WDpB4GJBTO-Qu7XqcOSkUQ=s0-w100-h100-dcHUSKjSkF,,
42,Milwaukee Sees Steep Decline In Homes Owned By City Residents Since Great Recession,bookmark_border,"Feb 4, 2020",2020-02-04 00:00:00.000000,news.google.com/./articles/CBMikAFodHRwczovL3d3dy53dXdtLmNvbS9wb2RjYXN0L2xha2UtZWZmZWN0LXNlZ21lbnRzLzIwMjAtMDItMDQvbWlsd2F1a2VlLXNlZXMtc3RlZXAtZGVjbGluZS1pbi1ob21lcy1vd25lZC1ieS1jaXR5LXJlc2lkZW50cy1zaW5jZS1ncmVhdC1yZWNlc3Npb27SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/VpxemefLcOTPD-VuMw2FlW9fR2t4PkFrtYIk_9Q770lIVOpkIJCPtljO7pa5z7Pw5odrzV8zFNU21WjL5ZJ5FdS_K5gIXxOY77HBzfwHDL8xIHUIQ9oZtZmx0MPihaiywP4KMCVxc-ZigsNbU9d7Ng=s0-w100-h100-dcAeAA,,
43,The market meltdown threatening pensions for millions of Americans,bookmark_border,Jul 14,,news.google.com/./articles/CBMiTWh0dHBzOi8vd3d3LmNubi5jb20vMjAyMi8wNy8xNC9pbnZlc3RpbmcvcGVuc2lvbnMtbWFya2V0cy11bmZ1bmRlZC9pbmRleC5odG1s0gFRaHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vMjAyMi8wNy8xNC9pbnZlc3RpbmcvcGVuc2lvbnMtbWFya2V0cy11bmZ1bmRlZC9pbmRleC5odG1s?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/lheHhB5xO5OaXquqiQYpmNiuhZdG-ml6z8SiLq_rs2ymCZIvBwuCVXYU5mCA0ylBLH1KRP7crqLEmyTj2F7bba-gBbJSxOMab5l6Q6oTVrcIzpNILRedFw4XhNPfsw2eBo81TpLiYnDJYkWB6z8iy6wG38DSd5K2Bdx2eXhNAxMq5FvhuuLIN1u2V3XHZbxr-0SezTxx4sUIngw6uGIKx0kPqc0u6bGKcRhYG-EcwiXYuq8TIvKHlQn2vjE=s0-w100-h100-dcCYEA,,
44,"Lebanon president leaves with no replacement, crisis deepens",bookmark_border,Nov 1,,news.google.com/./articles/CBMigQFodHRwczovL3dpc2NvbnNpbm11c2xpbWpvdXJuYWwub3JnL2h0dHBzLWFwbmV3cy1jb20tYXJ0aWNsZS1taWRkbGUtZWFzdC1idXNpbmVzcy1sZWJhbm9uLWJlaXJ1dC0zMTBjODkwMzQwNjc3ODBkMzgxMGI3ZjA0ZTVmYmY5YS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/sAyA-r_xSg1rBi0vg8JIHV_cjNvyQuDJKqhkDfBH6f7FI0PDdqcbyiIu_CHAzqoGMW7EFWXmlYoidTs2jaDd2AnZn_Q9MnuJ0ERMy2o0Dwbn4yFI8YpAjOVAcoDc02kqH_1Aj4g7cg=s0-w100-h100-dchUOSUbUG,,
45,Wisconsin's French Island faces stark choices as PFAS water crisis lingers,bookmark_border,Sep 19,,news.google.com/./articles/CBMibWh0dHBzOi8vd2lzY29uc2lud2F0Y2gub3JnLzIwMjIvMDkvd2lzY29uc2lucy1mcmVuY2gtaXNsYW5kLWZhY2VzLXN0YXJrLWNob2ljZXMtYXMtcGZhcy13YXRlci1jcmlzaXMtbGluZ2Vycy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/CwwOY8hKmBqCCVf4LSSojwA4JJPpNp7OH58_XTZLdRWfoO_JjkVec4zGcXUMMQjyCGCmc1DaoJ_sin6fYsJlywFCkJGCF0HGQMU2rgg8ssS-BI6PI6aS-hWThZ2fyVaPZ5Du=s0-w100-h100-dcOWSMcakH,,
46,Madison's housing crisis having lasting effects on residents,bookmark_border,Aug 9,,news.google.com/./articles/CBMifmh0dHBzOi8vc3BlY3RydW1uZXdzMS5jb20vd2kvbWlsd2F1a2VlL25ld3MvMjAyMi8wOC8wOS9tYWRpc29uLXMtaG91c2luZy1jcmlzaXMtaGF2aW5nLWxhc3RpbmctZWZmZWN0cy1vbi1sb3ctaW5jb21lLXJlc2lkZW50c9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/Kb-Y6HNoThLO4J1olLq6BIqVS4HD6JRRJmA9MztT_0cebh1TK0tY7BVmQCHFwMHbd2oDGdkuJBXdQFCDUQnLd9dQJG5OMdVuK0Gy=s0-w100-h100-dcAXCK5awG,,
47,Clarion call to the movementPrepare for the biggest global capitalist crisis in history,bookmark_border,Oct 17,,news.google.com/./articles/CBMiJmh0dHBzOi8vd3d3LndvcmtlcnMub3JnLzIwMjIvMTAvNjcxOTkv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/UCfmE59oPAAVAhnLMEVmcHn7BTbT9BuFMmhnHr0ZH3gyMux8DGtmbbwxU6P8mOn-5p_LK6OQmLbYcER8PVMV8yNFhdZdm3HhD3qutJvwK8sSvFJCLOx6heY2G2sZ7U_RFKHn4u7ToSDvy6QyAgT1Jpo=s0-w100-h100-dcDTCIyRlpc1MB,,
48,New 988 mental health hotline could nearly double crisis calls in Wisconsin,bookmark_border,Jul 15,,news.google.com/./articles/CBMiXGh0dHBzOi8vd3d3Lndwci5vcmcvbmV3LTk4OC1tZW50YWwtaGVhbHRoLWhvdGxpbmUtY291bGQtbmVhcmx5LWRvdWJsZS1jcmlzaXMtY2FsbHMtd2lzY29uc2lu0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/7ghypr_BkuMXEhFG_3wnDlHuVqWDhMAPTB3FGQai6k1QQJtbNuqAbxRcyeWZBP6D4zImj1TVDbOIcDfUhHJKQHSTlmVlKiOz9O96AimzFd9e1Kki8dAX8tWZY_BgzxE5Y9FwXPS0Q3wsdpW5uT_2CZCx7p9GdVnzqR2m=s0-w100-h100-dcEQKOMYUL,,
49,Investigation: Barcelona’s financial crisis and what the rest of football thinks of it,bookmark_border,Aug 2,,news.google.com/./articles/CBMiS2h0dHBzOi8vdGhlYXRobGV0aWMuY29tLzM0Njg3NDAvMjAyMi8wOC8wMy9iYXJjZWxvbmEtbW9uZXktZmluYW5jZXMtY3Jpc2lzL9IBUWh0dHBzOi8vdGhlYXRobGV0aWMuY29tLzM0Njg3NDAvMjAyMi8wOC8wMy9iYXJjZWxvbmEtbW9uZXktZmluYW5jZXMtY3Jpc2lzLz9hbXA9MQ?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/63_k0cwlu1uwaVwsah3m8twFjpaeDZdq6HgnLKFCHwIVPnjckmhNokG2_LeYTJ4jMjaIs4urtDRi-YZCgSPULNRdgK7SwMZtlT0v1_YvncTH0QkI4qTg-A4hZ9S5G55-SdMeRiYeTomw-mXbCktbmCAO9DQxGw=s0-w100-h100-dckUGQsKxmimcC,,
50,Don’t buy Ron Johnson’s claims on Social Security,bookmark_border,Oct 20,,news.google.com/./articles/CBMiWWh0dHBzOi8vd2lzY29uc2luZXhhbWluZXIuY29tLzIwMjIvMTAvMjAvZG9udC1idXktcm9uLWpvaG5zb25zLWNsYWltcy1vbi1zb2NpYWwtc2VjdXJpdHkv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/2e-4-BPepgkNeQzLxccZb1hVmtQbA9la6bOycfGTaVEo4zkrPfmxaqbDQ7xbeFE8TgZFeGax4lEPUF4_Txv1qWNySocwkjMuE1zWKhXEysTCp0OMmEcxYQTFtWKdbu2IPAC44DH6xHNOXhyQTOFX1vzD=s0-w100-h100-dcDXWQyCkH,,
51,Wisconsin has plenty of money for schools — too bad kids can't get it,bookmark_border,Aug 31,,news.google.com/./articles/CBMibGh0dHBzOi8vd2lzY29uc2luZXhhbWluZXIuY29tLzIwMjIvMDgvMzEvd2lzY29uc2luLWhhcy1wbGVudHktb2YtbW9uZXktZm9yLXNjaG9vbHMtdG9vLWJhZC1raWRzLWNhbnQtZ2V0LWl0L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/TsUWfvG03VK6kgXKvqHUxGk2c-9Ea9wsZI5RXrmN5F-tISCc5b-iJ57qryhjLH4WjEDNSmo5QA-BaJg37OzC8SZKdQItyY-XS4-WEtHKbDUb71WR9NSxqHOd5hkk6XLJ1beBXR6Isw=s0-w100-h100-dcAXCQQLEmJokC,,
52,Research firm warns: 98% chance of global recession on horizon,bookmark_border,Sep 28,,news.google.com/./articles/CBMiWGh0dHBzOi8vd3d3Lm5iYzE1LmNvbS8yMDIyLzA5LzI4L3Jlc2VhcmNoLWZpcm0td2FybnMtOTgtY2hhbmNlLWdsb2JhbC1yZWNlc3Npb24taG9yaXpvbi_SAWdodHRwczovL3d3dy5uYmMxNS5jb20vMjAyMi8wOS8yOC9yZXNlYXJjaC1maXJtLXdhcm5zLTk4LWNoYW5jZS1nbG9iYWwtcmVjZXNzaW9uLWhvcml6b24vP291dHB1dFR5cGU9YW1w?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/59NPseH0UkAivMVnowmdJGkuSOaasSP6A4_osFinYAy1q5UMQ1WlPUriRPnHGJhCIxQpUNtI3Y0YRe6Ikss0pryZ2gwKjHYRWjnP4As8jx-Y2AI3rACwhvuc2gwmQnMzcQu29MPKK7BbRkRDCmI8mNsjEBA7htdIFKTSEcPS773IOLhBiidrJFPbYlN4TEkQbK_Lj-eRv6rNh_uRml4yofXNBf5lGYVZmxkCyZwAuxZIUvysqVU-Lg-OUWrFKLUmKrVfQCY1spMN5qcYqAJIOxSDLtuEIr9mnflU0fhYCsc6EA=s0-w100-h100-dcDQKA6BEqWngYz8g,,
53,Neal McGrath,bookmark_border,Oct 28,,news.google.com/./articles/CBMiMWh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vbmVhbC1tY2dyYXRoLTY3NDQxMjXSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/9gq8Az3Uq7WOzDI9S0sEVHFh197VSlyGmHig4TxD3MsxJwlTqaT4W3YNXzkKgM-kDPDJDooVZXlj0H4ELcbPa9g4TOkarvaceY0ONHYEFN6TJB2AE1Mw1sAb0-XxPTsAJjXKbreI15Uk2zSgDHdO9Vabg2uZpmifVOUvof-YFRMxsO5uyEw2mmH201pyKpfiUaGTNJcL7SADKHOjgz8mbavLV2TMVuaDLWhsLLMpswRM9wtI_A63RsnNWdwJVyWQZNR_T6ICOqiWgWCvYjtnWILRNsioThqxGw=s0-w100-h100-dcLVWCriUI,,
54,It's about time student loan borrowers get some help. They've earned it.,bookmark_border,Sep 6,,news.google.com/./articles/CBMibmh0dHBzOi8vd2lzY29uc2luZXhhbWluZXIuY29tLzIwMjIvMDkvMDYvaXRzLWFib3V0LXRpbWUtc3R1ZGVudC1sb2FuLWJvcnJvd2Vycy1nZXQtc29tZS1oZWxwLXRoZXl2ZS1lYXJuZWQtaXQv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/opxTIFKdeGERonHJz0772ksypZWoY3DtzSEeDqIyUbhYim_lHDghziDyUoApOoADndtDKAtie4pZ1vAYcqcwLTds-hos-TGCRfId1nI8p2PY-W-hfpbF-GZxr53kozT7OOH5ofsoLXvW=s0-w100-h100-dcAXCQBTHnsHIB,,
55,Public Pensions’ Lost Decade,bookmark_border,Jul 28,,news.google.com/./articles/CBMiOGh0dHBzOi8vd3d3LmNpdHktam91cm5hbC5vcmcvcHVibGljLXBlbnNpb25zLWxvc3QtZGVjYWRl0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/IYZEbE8Qi5KrYAU1nugojmCMKLQhATYFK_EsQFH25m9NBckZ6rOXcN4PmUwegvgbB12rw2x0Y3NwZ_zgGrX5WCyibTMyYVxrKAK0wR4v6tcdzWQtRt-9_hr650NAu8bT1iibwEpVZFTDHkDSi0awVQ=s0-w100-h100-dcnVcS,,
56,"PSB Holdings, Inc. Completes Private Placement Offerings of Preferred Stock and Subordinated Debt Totaling $12.0 Million",bookmark_border,Nov 1,,news.google.com/./articles/CBMiUGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9wc2ItaG9sZGluZ3MtaW5jLWNvbXBsZXRlcy1wcml2YXRlLTIwMDAwMDExMi5odG1s0gFYaHR0cHM6Ly9maW5hbmNlLnlhaG9vLmNvbS9hbXBodG1sL25ld3MvcHNiLWhvbGRpbmdzLWluYy1jb21wbGV0ZXMtcHJpdmF0ZS0yMDAwMDAxMTIuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/25FNgPCecIqvMsW4aeunw_6wqTllVvbu-b2MdENB4e6f_Yez8Yw1-T_YEHDE0pHjG3AfHDG7kCGr-4kKPCdw9ic6StQ20WS3NCX20_qVzpFpIon90YRa8cE4FAn--FjgfkIjLBU=s0-w100-h100-dcCaKUB7kH,,
57,"Biden's student loan plan helps future Wisconsin nurses, firefighters",Opinion,Oct 7,,news.google.com/./articles/CBMigQFodHRwczovL3d3dy5qc29ubGluZS5jb20vc3Rvcnkvb3Bpbmlvbi8yMDIyLzEwLzA3L2JpZGVucy1zdHVkZW50LWxvYW4tcGxhbi1oZWxwcy1mdXR1cmUtd2lzY29uc2luLW51cnNlcy1maXJlZmlnaHRlcnMvODE3MDE5MDAwMS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/91btE1Cw1vybQpWthlEfalg6JzMlPzOwl0zpF9hcqshpi9WOhFPgAhVycUECzKw-vYqxpzPyzWRBjAihqxNs3t6PbnV_yYZ4zVE7bNNNWM6Sf11XnYr7h0kwX4Is3RuSZST2swRAiSKkBjnVmnIaUI8xUhmxzo8Fe5mmDsuD80gBAI7I2M_Nk4RqqPZRLZAuVdzRi9P94RY0Rj9SlUYqK9GNf7rE60mfJsT0qLHc7mYkDwGonTqIG8DuS3_B6pZlUA=s0-w100-h100-dcJRaSzRUK,,
58,Wisconsin Gov. Tony Evers discusses his policies and his hopes for another term,bookmark_border,Nov 1,,news.google.com/./articles/CBMibmh0dHBzOi8vd3d3Lnd1d20uY29tLzIwMjItMTEtMDEvd2lzY29uc2luLWdvdi10b255LWV2ZXJzLWRpc2N1c3Nlcy1oaXMtcG9saWNpZXMtYW5kLWhpcy1ob3Blcy1mb3ItYW5vdGhlci10ZXJt0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/iuH2lxSt2c8J55FK6tnI8QM85TQxkLHjMFzIogcOOUseiCJ9awyirNAIH8DXGWmtY-WYsXHw6SIG8AzwRboiohcp8IMXQIKd1OVbMMGr7AO7Xp3uTItFa-TsbW_xA4aMMsJV2fmv8a30VgRs-wAW8WW4Ksr2SQ=s0-w100-h100-dcvVKUMqkH,,
59,Waukesha County declares fentanyl a 'community health crisis',bookmark_border,Aug 9,,news.google.com/./articles/CBMiTWh0dHBzOi8vd3d3Lndwci5vcmcvd2F1a2VzaGEtY291bnR5LWRlY2xhcmVzLWZlbnRhbnlsLWNvbW11bml0eS1oZWFsdGgtY3Jpc2lz0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/Onyrx_lPsQwqRb2XJCZdSxvxEYeWrUJBEqopn-kmHVENRDDlB2GSzakHOz0cpTA_kiKd4V0NBUGCRiAB3wrQKwBtguhdAEh5UvcLjSIzEON2xEWgvI0Ziiyx=s0-w100-h100-dcgREK,,
60,'We've got to get gaming out of our blood': Pandemic shock pushes Wisconsin tribes to diversify economy,bookmark_border,Apr 5,,news.google.com/./articles/CBMiMmh0dHBzOi8vd2lzY29uc2lud2F0Y2gub3JnLzIwMjIvMDQvdHJpYmFsLWVjb25vbXkv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/cC5SOmk13ac53i9YesiJc9WU6Ci_Xx48uC9G28cXCehBAIrwIlX3ZHWzWDoPT8qV2Hqr0tWO4FdrAKalPWSKwYr4siTYa1oQaPi2igY_qd6F78fyH0iPJMQb3LbH4KOQC5PsbH1prvRaiEMLRPtuRDNEefpkBQkymfCBmSRfbaKxazAtr295wyezelVKAnUbaqo5ML0RJ4KjpSl_=s0-w100-h100-dcgUCKByUG,,
61,"“The Westing Game,” a Tribute to Labor That Became a Dark Comedy of American Capitalism",bookmark_border,"Jun 13, 2019",2019-06-13 00:00:00.000000,news.google.com/./articles/CBMigAFodHRwczovL3d3dy5uZXd5b3JrZXIuY29tL2Jvb2tzL3BhZ2UtdHVybmVyL3RoZS13ZXN0aW5nLWdhbWUtYS10cmlidXRlLXRvLWxhYm9yLXRoYXQtYmVjYW1lLWEtZGFyay1jb21lZHktb2YtYW1lcmljYW4tY2FwaXRhbGlzbdIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/v6rTgGGdPnH-zeKuD0t2jj8BosodR3-dV-UNaJslIffAe5X7yY93l5M0Zmq7_hk89-5d5iPfzbrR1h07BaBj03daIiulKmJALhyR02ca3tpPOIZhQy-VC3gHlUEU2jpl207hCT_2Z4XPBopX3OULIUgmWOmCKaWYGlEOqoBxHLYitNYdeaEMqf8=s0-w100-h100-dcKTWQzR0I,,
